https://w3id.org/okn/o/sd#Parameter,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#hasDataType,https://w3id.org/okn/o/sd#hasDefaultValue,https://w3id.org/okn/o/sd#hasMaximumAcceptedValue,https://w3id.org/okn/o/sd#hasMinimumAcceptedValue,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#usesUnit,https://w3id.org/okn/o/sd#recommendedIncrement,https://w3id.org/okn/o/sdm#relevantForIntervention,https://w3id.org/okn/o/sd#adjustsVariable,https://w3id.org/okn/o/sd#hasFixedValue,https://w3id.org/okn/o/sd#hasAcceptedValues
economic-v6_simple_pongo_maize_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of maize,float,0,50,-50,8,%,10,,econ_c1,0,
economic-v6_simple_pongo_sesame_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sesame; an increase in the unit price for a crop can be interpreted as a production subsidy for sesame,float,0,50,-50,10,%,10,,econ_p,0,
economic-v6_simple_pongo_sesame_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sesame; a reduction in the unit cost of nitrogen fertilizer for sesame can be interpreted as a fertilizer subsidy for sesame,float,0,50,-50,12,%,10,fertilizerSubsidy,econ_c2,0,
economic-v6_simple_pongo_sesame_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sesame,float,0,50,-50,11,%,10,,econ_c1,0,
economic-v6_simple_pongo_sorghum_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sorghum; an increase in the unit price for a crop can be interpreted as a production subsidy for sorghum,float,0,50,-50,13,%,10,,econ_p,0,
economic-v6_simple_pongo_sorghum_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sorghum; a reduction in the unit cost of nitrogen fertilizer for sorghum can be interpreted as a fertilizer subsidy for sorghum,float,0,50,-50,15,%,10,fertilizerSubsidy,econ_c2,0,
economic-v6_simple_pongo_sorghum_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sorghum,float,0,50,-50,14,%,10,,econ_c1,0,
economic-v7_Oromia_aggregate-fertilizer-supply-constraint,https://w3id.org/wings/export/MINT#Adjustment,aggregate-fertilizer-supply-constraint,"Aggregate fertilizer supply
constraint",float,0,50,-50,15,%,10,fertilizerSubsidy,,,
economic-v7_Oromia_barley-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,barley-crop-price-adjustment,Change in market price by crop,float,0,50,-50,1,%,10,,,,
economic-v7_Oromia_barley-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,barley-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,8,%,10,fertilizerSubsidy,,,
economic-v7_Oromia_maize-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-crop-price-adjustment,Change in market price by crop,float,0,50,-50,2,%,10,,,,
economic-v7_Oromia_maize-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,9,%,10,fertilizerSubsidy,,,
economic-v7_Oromia_millet-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,millet-crop-price-adjustment,Change in market price by crop,float,0,50,-50,3,%,10,,,,
economic-v7_Oromia_millet-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,millet-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,10,%,10,fertilizerSubsidy,,,
economic-v7_Oromia_pulses-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,pulses-crop-price-adjustment,Change in market price by crop,float,0,50,-50,4,%,10,,,,
economic-v7_Oromia_pulses-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,pulses-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,11,%,10,fertilizerSubsidy,,,
economic-v7_Oromia_region,https://w3id.org/wings/export/MINT#Region,region,Region from which to run the model in Ethiopia,string,Oromia,,,17,,,,,Oromia,Afar;Amhara;Benishangul-Gumuz;Dire Dawa;Gambella;Harari;Oromia;SNNP;Somali;Tigray
economic-v7_Oromia_sorghum-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-crop-price-adjustment,Change in market price by crop,float,0,50,-50,5,%,10,,,,
economic-v7_Oromia_sorghum-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,12,%,10,fertilizerSubsidy,,,
economic-v7_Oromia_teff-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,teff-crop-price-adjustment,Change in market price by crop,float,0,50,-50,6,%,10,,,,
economic-v7_Oromia_teff-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,teff-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,13,%,10,fertilizerSubsidy,,,
economic-v7_Oromia_wheat-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,wheat-crop-price-adjustment,Change in market price by crop,float,0,50,-50,7,%,10,,,,
economic-v7_Oromia_wheat-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,wheat-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,14,%,10,fertilizerSubsidy,,,
economic-v7_Oromia_year,https://w3id.org/wings/export/MINT#Year,year,Year to run the model,string,2009,2018,2009,16,,,,,,
economic-v7_aggregate-fertilizer-supply-constraint,https://w3id.org/wings/export/MINT#Adjustment,aggregate-fertilizer-supply-constraint,"Aggregate fertilizer supply
constraint",float,0,50,-50,15,%,10,fertilizerSubsidy,,,
economic-v7_barley-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,barley-crop-price-adjustment,Change in market price by crop,float,0,50,-50,1,%,10,,,,
economic-v7_barley-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,barley-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,8,%,10,fertilizerSubsidy,,,
economic-v7_maize-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-crop-price-adjustment,Change in market price by crop,float,0,50,-50,2,%,10,,,,
economic-v7_maize-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,9,%,10,fertilizerSubsidy,,,
economic-v7_millet-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,millet-crop-price-adjustment,Change in market price by crop,float,0,50,-50,3,%,10,,,,
economic-v7_millet-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,millet-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,10,%,10,fertilizerSubsidy,,,
economic-v7_pulses-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,pulses-crop-price-adjustment,Change in market price by crop,float,0,50,-50,4,%,10,,,,
economic-v7_pulses-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,pulses-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,11,%,10,fertilizerSubsidy,,,
economic-v7_region,https://w3id.org/wings/export/MINT#Region,region,Region from which to run the model in Ethiopia,string,Oromia,,,17,,,,,,Afar;Amhara;Benishangul-Gumuz;Dire Dawa;Gambella;Harari;Oromia;SNNP;Somali;Tigray
economic-v7_sorghum-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-crop-price-adjustment,Change in market price by crop,float,0,50,-50,5,%,10,,,,
economic-v7_sorghum-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,12,%,10,fertilizerSubsidy,,,
economic-v7_teff-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,teff-crop-price-adjustment,Change in market price by crop,float,0,50,-50,6,%,10,,,,
economic-v7_teff-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,teff-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,13,%,10,fertilizerSubsidy,,,
economic-v7_wheat-crop-price-adjustment,https://w3id.org/wings/export/MINT#Adjustment,wheat-crop-price-adjustment,Change in market price by crop,float,0,50,-50,7,%,10,,,,
economic-v7_wheat-fertilizer-cost-adjustment,https://w3id.org/wings/export/MINT#Adjustment,wheat-fertilizer-cost-adjustment,Change in fertilizer cost by crop,float,0,50,-50,14,%,10,fertilizerSubsidy,,,
economic-v7_year,https://w3id.org/wings/export/MINT#Year,year,Year to run the model,string,2009,2018,2009,16,,,,,,
economicGambella-v6.1_maize_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for maize; an increase in the unit price for a crop can be interpreted as a production subsidy for maize,float,0,50,-50,1,%,10,,econ_p,,
economicGambella-v6.1_maize_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of maize; a reduction in the unit cost of nitrogen fertilizer for maize can be interpreted as a fertilizer subsidy for maize,float,0,50,-50,3,%,10,fertilizerSubsidy,econ_c2,,
economicGambella-v6.1_maize_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of maize,float,0,50,-50,2,%,10,,econ_c1,,
economicGambella-v6.1_sorghum_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sorghum; an increase in the unit price for a crop can be interpreted as a production subsidy for sorghum,float,0,50,-50,4,%,10,,econ_p,,
economicGambella-v6.1_sorghum_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sorghum; a reduction in the unit cost of nitrogen fertilizer for sorghum can be interpreted as a fertilizer subsidy for sorghum,float,0,50,-50,6,%,10,fertilizerSubsidy,econ_c2,,
economicGambella-v6.1_sorghum_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sorghum,float,0,50,-50,5,%,10,,econ_c1,,
economic_to_vis_region_name,https://w3id.org/wings/export/MINT#RegionName,region-name,,string,pg,,,,,,,,,
economic_to_vis_start_date,https://w3id.org/wings/export/MINT#StartDate,start-date,,string,1/1/2017,,,,date,,,,,
ef994d32-452a-42b9-8d1f-175b1e9db560,https://w3id.org/wings/export/MINT#DataSelection,data_type,"The type of NetCDF files. Valid entries are GLDAS, FLDAS or CHIRPS",string,GLDAS,,,1,,,,,GLDAS,
f233a097-a277-4bb9-8b7c-2ee3863d9a1b,https://w3id.org/wings/export/MINT#Adjustment,min_long,minimum longitude,float,100,107,93,3,,,,,93,
fldas_to_pihm_end-date,https://w3id.org/wings/export/MINT#EndDate,fldas_to_pihm_end-date,,string,12/31/2017,,,,date,,,,,
fldas_to_pihm_start-date,https://w3id.org/wings/export/MINT#StartDate,fldas_to_pihm_start-date,,string,1/1/2017,,,,date,,,,,
fsi_1.0_simple_et_ss_max_lat,https://w3id.org/wings/export/MINT#Adjustment,max_lat,maximum latitude,float,15,15,4,4,,,,,,
fsi_1.0_simple_et_ss_max_long,https://w3id.org/wings/export/MINT#Adjustment,max_long,maximum longitude,float,48,48,24,2,,,,,,
fsi_1.0_simple_et_ss_min_lat,https://w3id.org/wings/export/MINT#Adjustment,min_lat,minimum latitude,float,3,14,3,3,,,,,,
fsi_1.0_simple_et_ss_min_long,https://w3id.org/wings/export/MINT#Adjustment,min_long,minimum longitude,float,23,47,23,1,,,,,,
fsi_1.0_simple_et_ss_simulation_year,https://w3id.org/wings/export/MINT#Adjustment,simulation_year,simulation year,string,2017,2019,1981,5,,,,,,
fsi_1.0_simple_max_lat,https://w3id.org/wings/export/MINT#Adjustment,max_lat,maximum latitude,float,15,15,4,4,,,,,,
fsi_1.0_simple_max_long,https://w3id.org/wings/export/MINT#Adjustment,max_long,maximum longitude,float,48,48,24,2,,,,,,
fsi_1.0_simple_min_lat,https://w3id.org/wings/export/MINT#Adjustment,min_lat,minimum latitude,float,3,14,3,3,,,,,,
fsi_1.0_simple_min_long,https://w3id.org/wings/export/MINT#Adjustment,min_long,minimum longitude,float,23,47,23,1,,,,,,
fsi_1.0_simple_simulation_year,https://w3id.org/wings/export/MINT#Adjustment,simulation_year,simulation year,string,2017,2019,1981,5,,,,,,
hand_v1_simple_awash_threshold,https://w3id.org/wings/export/MINT#Adjustment,threshold,"Threshold determines the order of the river network.  Minimum is zero, Maximum is the number of pixels in the image.  Higher value will simulate only main river channels, lower looks at more tributaries.  Note that a zero value is too extreme. Default is 22.3.",float,22.3,,0,1,pixel,,,,,
hand_v1_simple_baro_threshold,https://w3id.org/wings/export/MINT#Adjustment,threshold,"Threshold determines the order of the river network.  Minimum is zero, Maximum is the number of pixels in the image.  Higher value will simulate only main river channels, lower looks at more tributaries.  Note that a zero value is too extreme. Default is 22.3.",float,22.3,,0,1,pixel,,,,,
hand_v1_simple_bashilo_threshold,https://w3id.org/wings/export/MINT#Adjustment,threshold,"Threshold determines the order of the river network.  Minimum is zero, Maximum is the number of pixels in the image.  Higher value will simulate only main river channels, lower looks at more tributaries.  Note that a zero value is too extreme. Default is 22.3.",float,22.3,,0,1,pixel,,,,,
hand_v1_simple_beko-tippi_threshold,https://w3id.org/wings/export/MINT#Adjustment,threshold,"Threshold determines the order of the river network.  Minimum is zero, Maximum is the number of pixels in the image.  Higher value will simulate only main river channels, lower looks at more tributaries.  Note that a zero value is too extreme. Default is 22.3.",float,22.3,,0,1,pixel,,,,,
hand_v1_simple_ganale_threshold,https://w3id.org/wings/export/MINT#Adjustment,threshold,"Threshold determines the order of the river network.  Minimum is zero, Maximum is the number of pixels in the image.  Higher value will simulate only main river channels, lower looks at more tributaries.  Note that a zero value is too extreme. Default is 22.3.",float,22.3,,0,1,pixel,,,,,
